date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:06:37	172172/172172	---M--	200	added ('OK')	image/jpeg	etag:%2265490203-2a08c%22	https://miller.bslthemes.com/ashley-demo/img/works/3.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/3.jpg	(from https://miller.bslthemes.com/ashley-demo/portfolio-3.html)
18:06:38	106666/106666	---M--	200	added ('OK')	image/jpeg	etag:%2265490203-1a0aa%22	https://miller.bslthemes.com/ashley-demo/img/works/2.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/2.jpg	(from https://miller.bslthemes.com/ashley-demo/portfolio-3.html)
18:06:38	86532/86532	---M--	200	added ('OK')	image/jpeg	etag:%2265490203-15204%22	https://miller.bslthemes.com/ashley-demo/img/works/5.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/5.jpg	(from https://miller.bslthemes.com/ashley-demo/portfolio-3.html)
18:06:39	37646/37646	---MCZ	200	added ('OK')	text/html	etag:W/%22654901fe-930e%22	https://miller.bslthemes.com/ashley-demo/blog-inner.html	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/blog-inner.html	(from https://miller.bslthemes.com/ashley-demo/blog.html)
18:06:39	290421/290421	---M--	200	added ('OK')	image/jpeg	etag:%2265490203-46e75%22	https://miller.bslthemes.com/ashley-demo/img/works/6.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/6.jpg	(from https://miller.bslthemes.com/ashley-demo/portfolio-3.html)
18:06:39	842859/842859	---M--	200	added ('OK')	image/jpeg	etag:%2265490203-cdc6b%22	https://miller.bslthemes.com/ashley-demo/img/works/4.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/4.jpg	(from https://miller.bslthemes.com/ashley-demo/portfolio-3.html)
18:06:40	45292/45292	---M--	200	added ('OK')	image/jpeg	etag:%2265490202-b0ec%22	https://miller.bslthemes.com/ashley-demo/img/blog/4.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/blog/4.jpg	(from https://miller.bslthemes.com/ashley-demo/blog.html)
18:06:40	219283/219283	---M--	200	added ('OK')	image/jpeg	etag:%2265490202-35893%22	https://miller.bslthemes.com/ashley-demo/img/blog/3.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/blog/3.jpg	(from https://miller.bslthemes.com/ashley-demo/blog.html)
18:06:40	31558/31558	---M--	200	added ('OK')	image/jpeg	etag:%2265490202-7b46%22	https://miller.bslthemes.com/ashley-demo/img/blog/6.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/blog/6.jpg	(from https://miller.bslthemes.com/ashley-demo/blog.html)
18:06:40	86284/86284	---M--	200	added ('OK')	image/jpeg	etag:%2265490202-1510c%22	https://miller.bslthemes.com/ashley-demo/img/blog/5.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/blog/5.jpg	(from https://miller.bslthemes.com/ashley-demo/blog.html)
18:06:40	48041/48041	---M--	200	added ('OK')	image/jpeg	etag:%2265490202-bba9%22	https://miller.bslthemes.com/ashley-demo/img/blog/7.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/blog/7.jpg	(from https://miller.bslthemes.com/ashley-demo/publication.html)
18:06:41	73118/73118	---M--	200	added ('OK')	image/jpeg	etag:%2265490202-11d9e%22	https://miller.bslthemes.com/ashley-demo/img/blog/8.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/blog/8.jpg	(from https://miller.bslthemes.com/ashley-demo/publication.html)
18:06:41	106785/106785	---M--	200	added ('OK')	image/jpeg	etag:%2265490205-1a121%22	https://miller.bslthemes.com/ashley-demo/img/faces/5.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/faces/5.jpg	(from https://miller.bslthemes.com/ashley-demo/team.html)
18:06:42	144464/144464	---M--	200	added ('OK')	image/jpeg	etag:%2265490205-23450%22	https://miller.bslthemes.com/ashley-demo/img/faces/6.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/faces/6.jpg	(from https://miller.bslthemes.com/ashley-demo/team.html)
18:06:42	96837/96837	---M--	200	added ('OK')	image/jpeg	etag:%2265490205-17a45%22	https://miller.bslthemes.com/ashley-demo/img/faces/7.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/faces/7.jpg	(from https://miller.bslthemes.com/ashley-demo/team.html)
18:06:42	88143/88143	---M--	200	added ('OK')	image/jpeg	etag:%2265490205-1584f%22	https://miller.bslthemes.com/ashley-demo/img/faces/8.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/faces/8.jpg	(from https://miller.bslthemes.com/ashley-demo/team.html)
18:06:42	1048/1048	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265490204-418%22	https://miller.bslthemes.com/ashley-demo/img/icons/zoom.svg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/icons/zoom.svg	(from https://miller.bslthemes.com/ashley-demo/project-1.html)
18:06:42	532105/532105	---M--	200	added ('OK')	image/jpeg	etag:%2265490207-81e89%22	https://miller.bslthemes.com/ashley-demo/img/works/1/1.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/1/1.jpg	(from https://miller.bslthemes.com/ashley-demo/project-1.html)
18:06:43	25152/25152	---M--	200	added ('OK')	image/jpeg	etag:%2265490207-6240%22	https://miller.bslthemes.com/ashley-demo/img/works/1/3.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/1/3.jpg	(from https://miller.bslthemes.com/ashley-demo/project-1.html)
18:06:43	104083/104083	---M--	200	added ('OK')	image/jpeg	etag:%2265490207-19693%22	https://miller.bslthemes.com/ashley-demo/img/works/1/2.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/1/2.jpg	(from https://miller.bslthemes.com/ashley-demo/project-1.html)
18:06:43	46863/46863	---M--	200	added ('OK')	image/jpeg	etag:%2265490207-b70f%22	https://miller.bslthemes.com/ashley-demo/img/works/1/5.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/1/5.jpg	(from https://miller.bslthemes.com/ashley-demo/project-1.html)
18:06:44	69188/69188	---M--	200	added ('OK')	image/jpeg	etag:%2265490207-10e44%22	https://miller.bslthemes.com/ashley-demo/img/works/1/6.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/1/6.jpg	(from https://miller.bslthemes.com/ashley-demo/project-1.html)
18:06:44	226520/226520	---M--	200	added ('OK')	image/jpeg	etag:%2265490207-374d8%22	https://miller.bslthemes.com/ashley-demo/img/works/1/4.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/1/4.jpg	(from https://miller.bslthemes.com/ashley-demo/project-1.html)
18:06:44	70080/70080	---M--	200	added ('OK')	image/jpeg	etag:%2265490207-111c0%22	https://miller.bslthemes.com/ashley-demo/img/works/1/7.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/1/7.jpg	(from https://miller.bslthemes.com/ashley-demo/project-1.html)
18:06:44	19729/19729	---M--	200	added ('OK')	image/jpeg	etag:%2265490209-4d11%22	https://miller.bslthemes.com/ashley-demo/img/works/2/2.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/2/2.jpg	(from https://miller.bslthemes.com/ashley-demo/project-2.html)
18:06:45	18633/18633	---M--	200	added ('OK')	image/jpeg	etag:%2265490209-48c9%22	https://miller.bslthemes.com/ashley-demo/img/works/2/3.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/2/3.jpg	(from https://miller.bslthemes.com/ashley-demo/project-2.html)
18:06:45	12453/12453	---M--	200	added ('OK')	image/jpeg	etag:%2265490209-30a5%22	https://miller.bslthemes.com/ashley-demo/img/works/2/4.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/2/4.jpg	(from https://miller.bslthemes.com/ashley-demo/project-2.html)
18:06:45	133936/133936	---M--	200	added ('OK')	image/jpeg	etag:%2265490209-20b30%22	https://miller.bslthemes.com/ashley-demo/img/works/3/1.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/3/1.jpg	(from https://miller.bslthemes.com/ashley-demo/project-3.html)
18:06:45	79166/79166	---M--	200	added ('OK')	image/jpeg	etag:%2265490209-1353e%22	https://miller.bslthemes.com/ashley-demo/img/works/3/2.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/3/2.jpg	(from https://miller.bslthemes.com/ashley-demo/project-3.html)
18:06:46	72569/72569	---M--	200	added ('OK')	image/jpeg	etag:%2265490209-11b79%22	https://miller.bslthemes.com/ashley-demo/img/works/3/4.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/3/4.jpg	(from https://miller.bslthemes.com/ashley-demo/project-3.html)
18:06:46	179861/179861	---M--	200	added ('OK')	image/jpeg	etag:%2265490208-2be95%22	https://miller.bslthemes.com/ashley-demo/img/works/4/1.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/4/1.jpg	(from https://miller.bslthemes.com/ashley-demo/project-4.html)
18:06:46	296053/296053	---M--	200	added ('OK')	image/jpeg	etag:%2265490208-48475%22	https://miller.bslthemes.com/ashley-demo/img/works/4/2.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/4/2.jpg	(from https://miller.bslthemes.com/ashley-demo/project-4.html)
18:06:47	3479247/3479247	---M--	200	added ('OK')	image/gif	etag:%2265490209-3516cf%22	https://miller.bslthemes.com/ashley-demo/img/works/2/1.gif	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/2/1.gif	(from https://miller.bslthemes.com/ashley-demo/project-2.html)
18:06:48	232583/232583	---M--	200	added ('OK')	image/jpeg	etag:%2265490208-38c87%22	https://miller.bslthemes.com/ashley-demo/img/works/4/3.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/4/3.jpg	(from https://miller.bslthemes.com/ashley-demo/project-4.html)
18:06:48	209586/209586	---M--	200	added ('OK')	image/jpeg	etag:%2265490208-332b2%22	https://miller.bslthemes.com/ashley-demo/img/works/4/5.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/4/5.jpg	(from https://miller.bslthemes.com/ashley-demo/project-4.html)
18:06:48	159055/159055	---M--	200	added ('OK')	image/jpeg	etag:%2265490208-26d4f%22	https://miller.bslthemes.com/ashley-demo/img/works/4/4.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/4/4.jpg	(from https://miller.bslthemes.com/ashley-demo/project-4.html)
18:06:48	290611/290611	---M--	200	added ('OK')	image/jpeg	etag:%2265490208-46f33%22	https://miller.bslthemes.com/ashley-demo/img/works/4/6.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/4/6.jpg	(from https://miller.bslthemes.com/ashley-demo/project-4.html)
18:06:49	19340/19340	---M--	200	added ('OK')	image/jpeg	etag:%226549020b-4b8c%22	https://miller.bslthemes.com/ashley-demo/img/works/5/2.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/5/2.jpg	(from https://miller.bslthemes.com/ashley-demo/project-5.html)
18:06:49	287865/287865	---M--	200	added ('OK')	image/jpeg	etag:%2265490208-46479%22	https://miller.bslthemes.com/ashley-demo/img/works/4/7.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/4/7.jpg	(from https://miller.bslthemes.com/ashley-demo/project-4.html)
18:06:49	154127/154127	---M--	200	added ('OK')	image/jpeg	etag:%226549020b-25a0f%22	https://miller.bslthemes.com/ashley-demo/img/works/5/1.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/5/1.jpg	(from https://miller.bslthemes.com/ashley-demo/project-5.html)
18:06:49	34594/34594	---M--	200	added ('OK')	image/jpeg	etag:%226549020a-8722%22	https://miller.bslthemes.com/ashley-demo/img/works/5/4.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/5/4.jpg	(from https://miller.bslthemes.com/ashley-demo/project-5.html)
18:06:50	14009/14009	---M--	200	added ('OK')	image/jpeg	etag:%226549020a-36b9%22	https://miller.bslthemes.com/ashley-demo/img/works/5/6.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/5/6.jpg	(from https://miller.bslthemes.com/ashley-demo/project-5.html)
18:06:55	707216/707216	---M--	200	added ('OK')	image/jpeg	etag:%2265490207-aca90%22	https://miller.bslthemes.com/ashley-demo/img/works/6/1.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/6/1.jpg	(from https://miller.bslthemes.com/ashley-demo/project-6.html)
18:06:56	1508205/1508205	---M--	200	added ('OK')	image/gif	etag:%226549020a-17036d%22	https://miller.bslthemes.com/ashley-demo/img/works/5/7.gif	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/5/7.gif	(from https://miller.bslthemes.com/ashley-demo/project-5.html)
18:06:56	2672929/2672929	---M--	200	added ('OK')	image/gif	etag:%226549020a-28c921%22	https://miller.bslthemes.com/ashley-demo/img/works/5/5.gif	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/5/5.gif	(from https://miller.bslthemes.com/ashley-demo/project-5.html)
18:06:56	2921782/2921782	---M--	200	added ('OK')	image/gif	etag:%226549020b-2c9536%22	https://miller.bslthemes.com/ashley-demo/img/works/5/3.gif	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/5/3.gif	(from https://miller.bslthemes.com/ashley-demo/project-5.html)
18:06:57	400712/400712	---M--	200	added ('OK')	image/jpeg	etag:%2265490206-61d48%22	https://miller.bslthemes.com/ashley-demo/img/works/6/3.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/6/3.jpg	(from https://miller.bslthemes.com/ashley-demo/project-6.html)
18:06:58	198387/198387	---M--	200	added ('OK')	image/jpeg	etag:%2265490206-306f3%22	https://miller.bslthemes.com/ashley-demo/img/works/6/7.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/6/7.jpg	(from https://miller.bslthemes.com/ashley-demo/project-6.html)
18:06:59	195850/195850	---M--	200	added ('OK')	image/jpeg	etag:%2265490206-2fd0a%22	https://miller.bslthemes.com/ashley-demo/img/works/6/8.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/6/8.jpg	(from https://miller.bslthemes.com/ashley-demo/project-6.html)
18:07:01	97554/97554	---M--	200	added ('OK')	image/jpeg	etag:%2265490209-17d12%22	https://miller.bslthemes.com/ashley-demo/img/works/3/3.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/3/3.jpg	(from https://miller.bslthemes.com/ashley-demo/project-3.html)
18:07:04	9367/9367	---M--	200	added ('OK')	image/jpeg	etag:%226549020b-2497%22	https://miller.bslthemes.com/ashley-demo/img/faces/customers/1.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/faces/customers/1.jpg	(from https://miller.bslthemes.com/ashley-demo/css/style.css)
18:07:04	2075422/2075422	---M--	200	added ('OK')	image/gif	etag:%2265490206-1fab1e%22	https://miller.bslthemes.com/ashley-demo/img/works/6/4.gif	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/6/4.gif	(from https://miller.bslthemes.com/ashley-demo/project-6.html)
18:07:04	11224/11224	---M--	200	added ('OK')	image/jpeg	etag:%226549020b-2bd8%22	https://miller.bslthemes.com/ashley-demo/img/faces/customers/3.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/faces/customers/3.jpg	(from https://miller.bslthemes.com/ashley-demo/css/style.css)
18:07:08	5745958/5745958	---M--	200	added ('OK')	image/gif	etag:%2265490206-57ad26%22	https://miller.bslthemes.com/ashley-demo/img/works/6/2.gif	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/6/2.gif	(from https://miller.bslthemes.com/ashley-demo/project-6.html)
18:07:08	243623/243623	---M--	200	added ('OK')	image/jpeg	etag:%2265490206-3b7a7%22	https://miller.bslthemes.com/ashley-demo/img/works/6/6.jpg	D:/Yanshu/UNSCH/UNSCH%202023-2/Web%20Dev/HANDY/Luu/miller.bslthemes.com/ashley-demo/img/works/6/6.jpg	(from https://miller.bslthemes.com/ashley-demo/project-6.html)
